Full_Prompt,Survey_Date,Response,Gender,Age,Geography,Weight,RT,User_ID
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,5,Male,18-24,US-WEST-ID,0.6450487,6781,878490771
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,4,Female,25-34,US-WEST-CO,0.9691911,14258,884344753
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,4,Female,35-44,US-MIDWEST-OH,0.8331923,80944,908727018
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,2,Female,25-34,US-NORTHEAST-RI,0.8128389,10314,908863602
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,4,Male,25-34,US-WEST-CA,0.6697081,7353,915361306
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,5,Male,45-54,US-MIDWEST-IL,0.9840174,13821,944702627
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,4,Male,55-64,US-SOUTH-TX,0.9869784,21140,952176337
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,3,Female,18-24,US-NORTHEAST-ME,0.7829092,11563,961589101
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,3,Female,55-64,US-SOUTH-DE,1.4283397,10721,96217271
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,5,Male,25-34,US-WEST-CA,0.6697081,14350,969498941
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,2,Male,25-34,US-NORTHEAST-MA,0.5616692,11195,973966529
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,4,Male,35-44,US-SOUTH-MS,0.5446613,5108,98167656
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,5,Male,18-24,US-NORTHEAST-NJ,0.5409879,9009,989832471
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,5,Female,55-64,US-MIDWEST-WI,1.5098243,16664,991206321
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,2,Male,35-44,US-MIDWEST-OH,0.5757334,12088,997007943
Think about *the average American*. How much do you trust this person to do what is best for society?,2021-04-14,3,Female,18-24,US-NORTHEAST-VT,0.7829092,6570,997515237
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Male,65+,US-NORTHEAST-VT,1.552594,33730,101390267
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,25-34,US-WEST-CA,0.708183,31982,101780569
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,45-54,US-SOUTH-AL,0.7186223,19452,1020880351
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Female,25-34,US-MIDWEST-KS,0.7557796,41631,1028741693
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,25-34,US-WEST-MT,0.708183,1157,1036247031
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,35-44,US-WEST-CA,0.8414877,36776,1040708495
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,25-34,US-WEST-AK,0.708183,5268,1041153420
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,35-44,US-NORTHEAST-MA,0.684312,11258,1044432382
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,65+,US-MIDWEST-WI,1.1636895,11539,1045516761
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,25-34,US-WEST-ID,1.2399655,11596,105463244
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,35-44,US-SOUTH-AR,0.7314908,85032,106172771
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,7,Female,55-64,US-SOUTH-DC-Washington,2.2494228,18354,1062105815
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,7,Female,25-34,US-NORTHEAST-MA,1.0083608,7272,1072520345
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,45-54,US-SOUTH-KY,0.7186223,11330,1080858867
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,25-34,US-WEST-NM,0.708183,8834,1089287290
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Male,25-34,US-WEST-UT,0.708183,23708,1107095849
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,3,Female,18-24,US-MIDWEST-IN,0.6385901,8161,112593005
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,35-44,US-WEST-UT,0.8414877,10361,1126055588
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,35-44,US-SOUTH-MS,0.7314908,13021,1134760170
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,25-34,US-WEST-AZ,0.708183,33740,1153256454
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,25-34,US-MIDWEST-IL,0.4316493,20559,1158720326
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,7,Male,18-24,US-WEST-WY,0.5983737,2729,1166953086
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,35-44,US-SOUTH-GA,0.7314908,13932,1172244952
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,2,Female,65+,US-MIDWEST-IA,2.0375168,30903,1172974717
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,35-44,US-NORTHEAST-CT,0.684312,23871,1177003691
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Male,18-24,US-SOUTH-TX,0.5201559,12221,1187363336
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,65+,US-WEST-NV,3.3428403,12459,1206033783
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,5,Female,25-34,US-SOUTH-TX,1.0778806,11124,1208209871
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,1,Male,18-24,US-NORTHEAST-NH,0.4866076,21726,1216942386
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,35-44,US-SOUTH-NC,0.7314908,14945,1217408062
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Male,65+,US-SOUTH-DC-Washington,1.659635,13719,1239966259
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,6,Female,35-44,US-MIDWEST-KS,0.8980437,26716,1247541438
Think about *American research labs that create implicit bias training for workers*. How much do you trust the people in charge of these labs to do what is best for society?,2021-04-14,4,Female,35-44,US-SOUTH-GA,1.2807753,14524,1254073951
